Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [178] bool __gnu_cxx::operator!=<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [257] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [239] int const* std::__miter_base<int const*>(int const*)
  [59] bool __gnu_cxx::operator!=<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > >(__gnu_cxx::__normal_iterator<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > > const&, __gnu_cxx::__normal_iterator<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > > const&) [258] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [240] unsigned long const* std::__miter_base<unsigned long const*>(unsigned long const*)
  [66] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [206] std::__new_allocator<CachePerformanceAnalyzer::Particle>::deallocate(CachePerformanceAnalyzer::Particle*, unsigned long) [241] int const* std::__niter_base<int const*>(int const*)
  [71] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [207] std::__new_allocator<CachePerformanceAnalyzer::Particle>::allocate(unsigned long, void const*) [82] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [78] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [208] std::__new_allocator<CachePerformanceAnalyzer::Particle>::~__new_allocator() [242] unsigned long const* std::__niter_base<unsigned long const*>(unsigned long const*)
 [186] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [209] std::__new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [156] CachePerformanceAnalyzer::Particle* std::__niter_base<CachePerformanceAnalyzer::Particle*>(CachePerformanceAnalyzer::Particle*)
 [157] __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [210] std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [123] double* std::__niter_base<double*>(double*)
 [187] __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [152] std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [86] int* std::__niter_base<int*>(int*)
  [58] __gnu_cxx::__normal_iterator<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > >::base() const [134] std::__new_allocator<double>::deallocate(double*, unsigned long) [270] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  [20] __gnu_cxx::__normal_iterator<CachePerformanceAnalyzer::Particle*, std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> > >::operator*() const [135] std::__new_allocator<double>::allocate(unsigned long, void const*) [102] int* std::__niter_wrap<int*>(int* const&, int*)
 [149] std::_Vector_base<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_get_Tp_allocator() const [136] std::__new_allocator<double>::~__new_allocator() [271] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
 [119] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [92] std::__new_allocator<int>::deallocate(int*, unsigned long) [226] CachePerformanceAnalyzer::Particle* std::__relocate_a<CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle> >(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&)
  [84] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [93] std::__new_allocator<int>::allocate(unsigned long, void const*) [142] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [243] std::initializer_list<int>::end() const [77] std::__new_allocator<int>::~__new_allocator() [227] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
 [244] std::initializer_list<int>::size() const [259] std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [106] int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [237] std::initializer_list<int>::begin() const [260] std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [272] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [245] std::initializer_list<unsigned long>::end() const [211] std::__new_allocator<unsigned long>::~__new_allocator() [273] unsigned long* std::__copy_move_a<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
 [246] std::initializer_list<unsigned long>::size() const [105] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [103] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
 [238] std::initializer_list<unsigned long>::begin() const [261] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [274] unsigned long* std::__copy_move_a1<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [61] std::uniform_real_distribution<double>::param_type::a() const [262] unsigned long* std::__uninitialized_copy<true>::__uninit_copy<unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [104] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [63] std::uniform_real_distribution<double>::param_type::b() const [39] std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [275] unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [49] std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::_M_check_len(unsigned long, char const*) const [25] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [228] std::enable_if<std::__is_bitwise_relocatable<CachePerformanceAnalyzer::Particle, void>::value, CachePerformanceAnalyzer::Particle*>::type std::__relocate_a_1<CachePerformanceAnalyzer::Particle, CachePerformanceAnalyzer::Particle>(CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, CachePerformanceAnalyzer::Particle*, std::allocator<CachePerformanceAnalyzer::Particle>&)
 [126] std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::size() const [62] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [143] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
 [150] std::vector<CachePerformanceAnalyzer::Particle, std::allocator<CachePerformanceAnalyzer::Particle> >::max_size() const [163] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [229] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [114] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [164] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [125] std::__size_to_integer(unsigned long)
  [15] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [21] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [42] std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
